run,start_row,start_col,end_row,end_col,terrain_cells,terrain_dist_km,terrain_time_min,terrain_gain_m,terrain_loss_m,shortest_cells,shortest_dist_km,shortest_time_min,shortest_gain_m,shortest_loss_m,extra_dist_m,time_saved_min
13,560,601,294,455,267,8.913686266220738,118.14587221017928,214.94772338867188,63.321022033691406,267,8.586850699429686,168.6509093706976,614.1538696289062,462.5273132324219,326.83556679105277,50.50503716051833
14,93,610,394,324,302,11.032642678802723,135.89940681379997,134.62054443359375,129.76040649414062,302,11.03264267880272,145.5034150641456,226.14761352539062,221.28753662109375,3.637978807091713e-12,9.604008250345629
15,589,247,297,188,293,8.802230463973668,116.6180810737096,150.15162658691406,459.38037109375,293,8.322871632680165,130.90964269154009,230.3600311279297,539.588623046875,479.3588312935026,14.291561617830482
16,193,191,33,627,437,13.428552537198632,170.30750755235633,242.24789428710938,107.70710754394531,437,13.210662159337854,206.14016637866396,659.04296875,524.502197265625,217.89037786077643,35.832658826307636
17,672,266,487,70,241,7.979268254736511,117.63088900558932,322.2525939941406,405.529541015625,197,7.170618267561511,129.20384689896187,379.82513427734375,463.10205078125,808.6499871750002,11.572957893372546
18,91,695,133,153,545,16.74849445733818,211.37969662159492,380.8174133300781,423.371826171875,543,14.713088628271738,238.42940003827943,649.8984375,692.4530639648438,2035.4058290664416,27.04970341668451
19,39,82,716,553,680,23.099114673905213,300.5408096591944,509.2227478027344,524.2842407226562,678,22.93756609444061,395.93141193214984,1157.888916015625,1172.9503173828125,161.5485794646047,95.39060227295545
20,282,534,241,220,315,8.96687604191432,120.83794475325533,208.86489868164062,399.27752685546875,315,8.705407588481457,135.59964125941073,282.6392517089844,473.05206298828125,261.4684534328626,14.761696506155403
21,281,461,504,676,312,9.999211883202602,136.56779544754139,329.9763488769531,362.3053894042969,224,8.207599606564049,163.4209117762154,577.9231567382812,610.252197265625,1791.6122766385524,26.85311632867402
22,656,717,365,84,670,20.896873358274306,266.70795253125516,416.76434326171875,283.1265563964844,634,19.819278101942444,291.53861384847926,774.513671875,640.8755493164062,1077.5952563318606,24.8306613172241
23,601,645,343,194,490,15.781260048941622,201.9250227350453,312.3238525390625,244.60064697265625,452,14.672850439861605,230.84258782893895,697.7105712890625,629.9876708984375,1108.4096090800158,28.917565093893643
24,248,16,749,277,518,16.310711657452575,221.45791099443286,531.403076171875,583.112060546875,502,16.020618759895484,259.9190063820637,769.8555908203125,821.5648193359375,290.09289755709324,38.46109538763082
25,119,722,225,380,343,10.171787821793426,130.89306659011038,213.2168731689453,421.820556640625,343,10.149998784007282,194.3401220647096,565.5574340820312,774.1611328125,21.789037786144036,63.44705547459921
26,174,340,436,63,285,10.247783773578089,125.98670715008582,177.29486083984375,201.93862915039062,278,10.139933538959664,131.2606259165425,251.78965759277344,276.43341064453125,107.85023461842502,5.273918766456674
27,103,149,714,224,624,18.20534080653558,240.67595857950775,490.6156921386719,447.1158752441406,612,16.887424725171414,271.49118979212204,798.4905395507812,754.9910278320312,1317.9160813641647,30.815231212614293
28,46,587,649,547,606,16.71872003467584,239.49574293294714,588.0133666992188,753.5377197265625,604,16.29570300177852,269.41237509700727,736.704833984375,902.229736328125,423.01703289731995,29.916632164060132
29,616,696,75,27,735,24.491235319130084,305.69627810532734,401.1189270019531,297.03204345703125,670,23.489768854816198,383.940935832654,1181.2840576171875,1077.197509765625,1001.4664643138858,78.24465772732668
30,379,118,37,620,514,17.0988554256129,221.99533519937785,485.866943359375,349.1614990234375,503,16.92937648549819,255.30050040326304,758.0840454101562,621.37890625,169.47894011470999,33.305165203885196
31,22,199,189,735,541,16.719549308521067,230.2666334707701,577.4937744140625,655.6179809570312,537,15.917093318298406,265.777571028014,780.6539306640625,858.7781372070312,802.4559902226592,35.51093755724389
32,126,490,215,744,269,8.301724004279782,133.82888988165848,522.4066162109375,427.39483642578125,255,7.650242779321545,161.86301767838034,629.1636962890625,534.1519165039062,651.4812249582374,28.03412779672186
33,435,635,103,266,480,15.038884264977147,197.76419721537286,404.7130126953125,320.9534606933594,370,13.32230582604459,253.84628642577985,888.5328369140625,804.773681640625,1716.5784389325581,56.08208921040699
34,71,226,73,662,437,12.360889685681256,163.2094790469075,299.8580627441406,482.4518737792969,437,11.489328174238503,178.7409430610565,428.3536071777344,610.9473876953125,871.5615114427528,15.531464014149009
35,62,515,478,40,492,17.271939933356233,217.67458261363387,363.968017578125,398.19989013671875,476,17.02542511137126,236.54568977960875,519.4267578125,553.6587524414062,246.5148219849725,18.871107165974877
36,610,103,716,400,298,9.16252383706278,130.06277058260858,387.934814453125,295.666259765625,298,8.966422496988107,145.67469658348023,439.5836181640625,347.3150634765625,196.1013400746724,15.611926000871648
37,204,266,367,749,517,15.924890838715362,199.94659717510797,330.76531982421875,404.3757019042969,484,14.479525393570329,251.23496639321974,752.5663452148438,826.1771240234375,1445.365445145033,51.28836921811177
38,481,583,173,714,309,9.528104117252118,122.89814950082273,239.65260314941406,69.69216918945312,309,9.528104117252093,184.09106137484966,511.86456298828125,341.9041442871094,2.546585164964199e-11,61.19291187402693
39,688,208,59,692,662,22.375110224557783,277.1072580513442,295.06036376953125,487.20458984375,630,21.81671346722966,632.6311012337874,1035.5894775390625,1227.7342529296875,558.3967573281225,355.52384318244316
40,162,165,350,542,381,12.184442498995141,176.0284687533484,538.7750244140625,359.07489013671875,378,11.963908667584342,214.2493112624286,800.9775390625,621.27734375,220.5338314107994,38.2208425090802
41,256,120,611,452,396,13.592158185053728,185.7049060807987,456.1255798339844,448.26806640625,356,12.954082092305306,196.736984967401,555.5534057617188,547.696044921875,638.0760927484207,11.032078886602307
42,681,179,13,482,680,21.1054177164801,257.3069914909444,246.0703125,578.4476928710938,669,20.870571663007166,385.696618579169,1159.9410400390625,1492.3189697265625,234.84605347293473,128.3896270882246
43,318,664,365,397,268,8.62404691358977,110.02267886280696,150.4081573486328,237.84512329101562,268,7.534595024286314,181.33266862905467,551.0078125,638.4450073242188,1089.4518893034574,71.30998976624771
44,673,256,157,574,529,17.395330184582047,213.16395521239326,205.72073364257812,385.6009521484375,517,17.036131765804768,275.0131258276933,812.906005859375,992.7860107421875,359.1984187772796,61.84917061530001
45,343,756,46,557,305,10.174619139803085,168.11942721586578,618.8504638671875,462.6771240234375,298,9.979612754040373,206.83562118420085,740.1430053710938,583.9695434570312,195.00638576271194,38.71619396833506
46,287,138,245,493,356,9.925405840041753,125.18853962290461,211.85723876953125,199.2291259765625,356,9.794671613325303,147.62370723869702,345.2976379394531,332.6693420410156,130.73422671644948,22.43516761579241
47,367,604,648,635,282,7.772084531309336,98.98193442417976,155.59019470214844,223.07177734375,282,7.728506455737194,106.89244003502351,229.65011596679688,297.1316223144531,43.57807557214164,7.910505610843757
48,135,732,317,397,337,10.809277529382353,140.87719982941982,236.52450561523438,399.6354675292969,336,10.79387035300824,163.88637332626539,348.8680114746094,511.9788513183594,15.407176374112169,23.009173496845563
49,424,666,82,1,699,21.833934823308468,281.58293461037476,509.7113342285156,335.2588195800781,666,21.21655281403409,365.27911685585985,1147.3114013671875,972.8585205078125,617.3820092743772,83.69618224548509
50,163,245,228,652,408,11.892292533047467,171.1670149599074,569.1971435546875,232.2537841796875,408,11.412933701753929,216.21075563307573,874.5092163085938,537.565673828125,479.35883129353715,45.043740673168344
51,458,387,727,689,312,11.077769253612962,150.08144313995433,330.7088317871094,435.23236083984375,303,10.873737552888215,158.44131935452577,352.4192810058594,456.9427490234375,204.03170072474677,8.359876214571443
52,581,424,32,411,553,15.324730185519927,202.9382604644074,378.194091796875,439.00640869140625,550,14.581259447243571,255.13468843566787,629.7850341796875,690.5975341796875,743.4707382763554,52.196427971260476
53,718,581,428,678,291,8.684259960081281,102.3847842534797,38.15448760986328,138.77032470703125,291,8.684259960081265,113.546634018411,193.80810546875,294.4239196777344,1.6370904631912708e-11,11.161849764931304
54,726,47,169,456,573,19.35879917441852,241.64414659373224,326.8148193359375,355.68096923828125,558,19.105902491021546,255.44969675768647,479.291748046875,508.1578674316406,252.89668339697528,13.805550163954223
55,65,265,718,161,654,18.809184843366754,249.1694141610011,543.5574340820312,307.2413024902344,654,18.308036974287212,295.46456794642137,989.7003173828125,753.38427734375,501.1478690795411,46.29515378542027
56,618,0,39,506,592,20.94798327379662,260.1017002350549,374.63153076171875,401.0946350097656,580,20.741308119521833,285.8628238475299,684.850830078125,711.3140869140625,206.67515427478793,25.76112361247499
57,333,319,478,51,276,8.736409805689217,107.62114819824129,136.25245666503906,104.16314697265625,269,8.628559571070769,125.58944298163959,349.0561218261719,316.966796875,107.85023461844685,17.968294783398306
58,425,192,561,648,458,13.577790938765348,185.6277752090061,483.009765625,472.5102233886719,457,13.475227611246899,1507.3502187157876,811.8731689453125,801.3734130859375,102.56332751845002,1321.7224435067815
59,85,742,133,15,729,21.686057056520344,269.66283183195645,397.6592102050781,531.797119140625,728,19.644269366041964,328.78920077788405,889.127197265625,1023.2656860351562,2041.7876904783807,59.126368945927595
60,411,694,427,323,373,10.688475707480332,146.59632120600736,371.290283203125,335.57977294921875,372,9.932241246379915,353.68409570217904,614.65283203125,578.9419555664062,756.2344611004173,207.08777449617168
61,3,218,14,734,517,14.236240410294988,185.16843790759268,347.4481201171875,471.488525390625,517,13.691514465643266,198.23832624473258,461.375732421875,585.4161376953125,544.7259446517219,13.0698883371399
62,2,691,541,626,541,15.22700022017549,207.59397619680922,473.6544189453125,488.28070068359375,540,14.884757477010398,256.6251208342415,794.8720703125,809.498046875,342.2427431650922,49.03114463743228
