run,start_row,start_col,end_row,end_col,terrain_cells,terrain_dist_km,terrain_time_min,terrain_gain_m,terrain_loss_m,shortest_cells,shortest_dist_km,shortest_time_min,shortest_gain_m,shortest_loss_m,extra_dist_m,time_saved_min
89,412,855,336,306,552,16.250322512398444,211.1557253325667,402.21075439453125,344.55828857421875,550,15.240779008210168,334.45359645298186,1089.718017578125,1032.065673828125,1009.5435041882738,123.29787112041515
90,424,111,101,574,473,15.82919695286918,202.0148599568764,381.52874755859375,260.52294921875,464,15.669025349107502,414.49929703412596,1245.7015380859375,1124.6954345703125,160.17160376167885,212.48443707724957
91,492,485,345,861,377,11.514236136652798,138.2565064225338,160.43902587890625,250.82015991210938,377,11.470734656105943,203.0660597579252,566.6409912109375,657.0220947265625,43.50148054685451,64.8095533353914
92,817,831,351,127,798,26.04790579999795,352.5860018725089,825.1856689453125,575.38037109375,705,23.551770603890553,465.6093699823038,1616.020751953125,1366.215087890625,2496.135196107396,113.02336810979489
93,490,118,716,509,444,14.197758825619328,193.86478460161584,432.3399353027344,574.755615234375,392,12.723720888101635,249.92090531943043,751.9641723632812,894.3798217773438,1474.0379375176926,56.05612071781459
94,436,38,309,343,306,9.389089161704957,112.97228906317181,94.30624389648438,230.22195434570312,306,9.389089161704902,171.18532124808021,407.35577392578125,543.2713623046875,5.4569682106375694e-11,58.2130321849084
95,752,703,915,159,562,16.36062199128301,211.23220358465076,412.7399597167969,323.5098876953125,545,16.055658879702893,239.08303154296948,578.956298828125,489.72625732421875,304.9631115801203,27.850827958318717
96,170,641,578,384,464,14.72286814721568,189.54218125748878,293.48651123046875,523.48291015625,409,13.507200285695967,287.2525393585575,659.8740234375,889.87060546875,1215.6678615197125,97.71035810106872
97,825,654,89,67,905,29.140000294092474,396.87375805342424,870.2987670898438,691.1141357421875,737,25.707865304984434,506.2797039301009,1562.102294921875,1382.9173583984375,3432.1349891080426,109.40594587667664
98,827,86,202,767,744,25.652395424536312,326.98011846201473,559.7962646484375,447.8184814453125,682,24.677078735788626,523.2239326653274,1466.8555908203125,1354.87646484375,975.3166887476873,196.2438142033127
99,100,403,569,531,484,14.856464143891403,219.87249063745776,575.387451171875,684.3271484375,470,13.705860968932257,501.60169024678623,1592.884765625,1701.8245849609375,1150.6031749591457,281.7291996093285
100,296,459,500,807,356,11.463138375264158,139.91882769699043,129.430419921875,271.47216796875,349,11.3554777036622,160.1285766692733,263.88128662109375,405.923095703125,107.6606716019578,20.209748972282853
