run,start_row,start_col,end_row,end_col,terrain_cells,terrain_dist_km,terrain_time_min,terrain_gain_m,terrain_loss_m,shortest_cells,shortest_dist_km,shortest_time_min,shortest_gain_m,shortest_loss_m,extra_dist_m,time_saved_min
17,860,408,727,844,464,13.649704339470892,215.1538709496063,651.6679077148438,986.624755859375,437,12.450598649037262,260.3774729462778,871.1430053710938,1206.0997314453125,1199.105690433631,45.223601996671505
18,803,684,640,1,704,19.870936399427144,317.4227425231071,1080.38427734375,1118.7652587890625,684,19.027827700858257,478.628505645733,1398.360595703125,1436.7418212890625,843.1086985688889,161.2057631226259
19,626,505,847,888,422,13.183467669512629,195.9327390738271,240.2674560546875,1338.933349609375,384,12.031027167619484,350.86707520961835,792.2041015625,1890.870361328125,1152.4405018931448,154.93433613579126
20,341,249,747,333,408,11.694359529738914,171.84374804967644,637.6763305664062,278.0257568359375,407,11.175434058534684,236.89201250550474,1062.004638671875,702.3541870117188,518.9254712042311,65.0482644558283
21,720,891,64,195,972,28.870855428595142,404.4694902218321,1121.795166015625,1016.58544921875,697,24.534676793902186,665.1961203972197,2410.966064453125,2305.755615234375,4336.178634692958,260.72663017538764
22,939,581,227,244,755,22.94919995097119,349.59068871460966,1051.6533203125,1282.5106201171875,713,21.590332155826985,799.2972000184118,2576.91748046875,2807.7734375,1358.8677951442078,449.70651130380213
23,822,990,145,822,710,22.11286118676508,316.2887498329697,863.1152954101562,976.7052612304688,678,18.928217613966588,432.97864578578947,1583.28955078125,1696.879638671875,3184.6435727984936,116.68989595281977
24,556,458,93,82,494,16.342577187621735,256.7840441810091,564.1608276367188,1461.0985107421875,464,15.687003613424695,499.50126199513045,1182.28271484375,2079.219970703125,655.573574197042,242.71721781412134
25,955,501,111,308,852,25.775991712590887,386.36965890637924,1137.021728515625,1326.392822265625,845,23.42470161736933,852.4860884243753,2647.8212890625,2837.193115234375,2351.290095221557,466.1164295179961
26,560,340,834,944,663,19.787105146232907,329.41666067668575,1088.18896484375,1539.181884765625,605,18.19061456644224,779.4629676570155,2081.9560546875,2532.948486328125,1596.4905797906686,450.04630698032975
27,553,208,818,617,459,14.25804749146989,228.3304646836227,882.0783081054688,637.8561401367188,410,13.152272178117231,334.8620612052981,1417.948486328125,1173.726318359375,1105.7753133526585,106.53159652167543
28,93,610,817,394,850,24.412592948055785,349.45397169154677,1063.67236328125,657.3890991210938,725,20.62388109554397,467.3523708686901,1960.9208984375,1554.63720703125,3788.711852511813,117.89839917714335
29,188,193,841,191,654,18.00470013393759,241.82253342919867,577.7003173828125,623.978271484375,654,16.576490333640077,304.2632938165929,914.25732421875,960.5353393554688,1428.2098002975108,62.44076038739425
30,33,627,672,266,749,23.080623802362943,310.1097400822977,813.4724731445312,588.6033325195312,640,19.991602611064433,466.830101523555,1798.4757080078125,1573.6065673828125,3089.0211912985105,156.7203614412573
31,487,70,91,695,669,20.7058355597658,252.27150845464217,356.5927734375,597.3204345703125,626,20.004215070132954,688.7540344067411,2106.804443359375,2347.532958984375,701.6204896328418,436.4825259520989
32,722,537,282,534,458,13.812632818810384,214.61188174601983,672.0564575195312,864.5905151367188,441,11.186809971393831,596.755775429947,1683.1201171875,1875.6544189453125,2625.8228474165517,382.14389368392716
33,972,429,593,281,411,11.980449282792794,182.29355182190432,601.6304931640625,509.882080078125,380,11.163002687465898,341.23188821039,1085.55224609375,993.8036499023438,817.4465953268955,158.9383363884857
34,717,938,812,365,582,16.987905316274748,284.3663808569723,1214.5675048828125,758.6962890625,574,15.524896464847975,443.7058419820073,1852.5341796875,1396.662841796875,1463.0088514267718,159.33946112503503
35,84,332,627,118,552,16.594870308308867,235.4877918941574,656.2164306640625,590.0773315429688,544,16.013991039418794,427.78476961889936,1603.162841796875,1537.0240478515625,580.8792688900721,192.29697772474196
36,865,194,248,16,618,17.995126000945373,226.878208096877,383.9499206542969,548.5387573242188,618,17.51205503908004,307.44134551600393,847.035888671875,1011.625,483.07096186533454,80.56313741912695
37,749,277,119,722,908,26.502656032361035,336.2831731328394,566.4932861328125,970.2894287109375,631,20.64555549339428,644.2993039004148,1930.79248046875,2334.58837890625,5857.100538966755,308.01613076757536
38,225,380,813,174,625,18.256609108966895,241.59977420379238,538.3423461914062,639.5154418945312,589,17.070862199259082,810.625711785603,1824.3203125,1925.492431640625,1185.7469097078138,569.0259375818107
39,340,436,835,63,559,17.717479913568592,259.5748971177995,594.255126953125,1187.2572021484375,496,16.46679391954576,535.7698097584331,1218.443115234375,1811.446044921875,1250.6859940228314,276.1949126406336
40,714,224,46,836,989,29.12332963728201,393.0373698415023,936.3184814453125,1042.0797119140625,669,23.362725850025136,653.3976809203908,2085.13720703125,2190.897705078125,5760.60378725687,260.3603110788885
41,587,649,931,958,421,13.200120873419964,167.75427409468622,235.21533203125,534.1851806640625,345,11.966397219856812,237.54675648721465,664.2230224609375,963.1927490234375,1233.7236535631528,69.79248239252843
42,547,616,696,75,564,16.3635272334731,269.49330362389685,849.7132568359375,1199.29248046875,542,15.280684833838475,984.2696222954747,1514.983154296875,1864.56103515625,1082.8423996346264,714.7763186715779
43,27,127,650,193,625,17.027928619005067,241.78926329379584,661.222412109375,765.9929809570312,624,16.48800006250234,303.9011353299436,1005.4197387695312,1110.19091796875,539.928556502724,62.11187203614776
44,620,850,589,122,788,23.418293859006027,400.86133397782044,1574.08251953125,1438.29296875,729,18.78250757219199,1051.0002272936256,2249.540771484375,2113.750732421875,4635.786286814036,650.1388933158051
45,400,93,379,853,825,25.690049542977377,380.0048187131196,1265.9832763671875,747.541259765625,761,19.488787079768333,769.5487433183034,2433.02978515625,1914.5885009765625,6201.262463209045,389.5439246051838
46,118,37,620,22,503,13.32577720921145,181.43862029933382,471.2961730957031,319.4425964355469,503,12.884712417943101,214.5918846541256,764.0767822265625,612.2232666015625,441.0647912683489,33.15326435479179
47,819,62,959,695,646,19.062061518329955,295.70724701540036,1004.1788330078125,1056.6962890625,634,17.51864388544308,406.12841802784345,1335.97802734375,1388.49560546875,1543.417632886878,110.4211710124431
48,23,557,435,635,414,11.95149275636928,163.5724644584246,479.4301452636719,229.67715454101562,413,11.264542602777107,306.8917300211131,1296.228515625,1046.475341796875,686.9501535921736,143.3192655626885
49,103,855,266,71,795,22.220062538782297,288.3124691135363,441.8224182128906,829.565185546875,785,21.588477336512927,443.86413717181847,1338.4923095703125,1726.235595703125,631.5852022693725,155.5516680582822
50,226,73,662,308,437,13.563762169857382,189.15534598622665,557.5067138671875,392.1252746582031,437,13.521755999260396,226.81244904401478,851.6768188476562,686.2953491210938,42.00617059698561,37.657103057788134
51,358,446,184,62,396,11.915201061925432,185.12863455526306,225.05975341796875,1384.0535888671875,385,11.562807629794554,353.659931963105,668.7286376953125,1827.72314453125,352.39343213087886,168.53129740784195
52,515,478,40,610,500,15.00347593156665,202.68400865390166,173.02761840820312,1187.06005859375,476,13.428862807284375,399.1341499789788,951.4027709960938,1965.4346923828125,1574.613124282274,196.45014132507717
53,103,716,400,204,554,16.771594753479125,223.93173484776378,580.6580200195312,350.66754150390625,513,16.099677111927086,321.73584025707225,1205.565185546875,975.5745239257812,671.917641552036,97.80410540930848
54,266,367,926,749,724,22.373288836576965,346.7529202693962,1087.349609375,1372.100341796875,661,20.744547307181264,807.4130439988168,2366.50927734375,2651.261474609375,1628.741529395702,460.66012372942055
55,481,858,923,940,464,13.387165773239733,171.30625466047016,30.4234619140625,1073.8214111328125,443,12.067137774063598,304.74807875246813,479.6902160644531,1523.0880126953125,1320.0279991761345,133.44182409199797
56,583,173,714,688,534,16.422058559424816,281.65753108727307,980.3197021484375,1150.345458984375,516,14.432479932221135,524.8661444970238,1521.624267578125,1691.650390625,1989.5786272036803,243.20861340975074
57,208,989,785,59,1005,31.996839626889315,497.0904454800601,1520.144287109375,1933.710205078125,931,29.637649129989867,941.1380054894129,2809.672607421875,3223.2392578125,2359.1904968994495,444.04756000935276
